"last_name","first_name","hire_date"
"Rikino","Sibyl","3/18/1986"
"Merlo","Chinya","10/9/1986"
"Velasco","Sanjay","11/15/1986"
"Radwan","Tonny","5/30/1986"
"Irland","Caolyn","4/27/1986"
"Alvarado","Mihalis","6/8/1986"
"Ranum","Gina","6/17/1986"
"Kavraki","Tonia","3/19/1986"
"Gerlach","Guiseppe","6/18/1986"
"Kalorkoti","JoAnna","3/10/1986"
"Merey","Elgin","9/27/1986"
"Falby","Huei","3/3/1986"
"Zambonelli","Kousuke","1/12/1986"
"Narahara","Kokou","11/16/1986"
"Valette","Chenxi","11/20/1986"
"Coorg","Bingning","10/8/1986"
"Emmart","Qunsheng","12/8/1986"
"Kornyak","Martien","10/9/1986"
"Penz","Keiichiro","6/27/1986"
"Georgatos","Sajjad","7/29/1986"
"Gire","Deniz","2/9/1986"
"Sudkamp","Rosine","4/8/1986"
"Erie","Emran","7/22/1986"
"Malabarba","Ymte","1/7/1986"
"Muniz","Hitofumi","11/15/1986"
"Templeman","Hisao","3/16/1986"
"Flasterstein","Limsoon","3/19/1986"
"Orlowski","Shahab","11/8/1986"
"Hooghiemstra","Elrique","7/22/1986"
"Nastansky","Kwangjo","1/8/1986"
"Munoz","Limsoon","3/22/1986"
"Renear","Shichao","12/17/1986"
"Perry","Xumin","12/25/1986"
"Frezza","Cathie","7/23/1986"
"Bernatsky","Oguz","2/19/1986"
"Grandbois","Karlis","11/14/1986"
"Standera","Yuriy","4/7/1986"
"Monarch","Florina","4/16/1986"
"Bojadziev","Frazer","11/18/1986"
"Dayang","Yurii","3/6/1986"
"Falck","Kazuhiro","10/22/1986"
"Sommen","Arto","1/8/1986"
"Kusakabe","TRUE","10/1/1986"
"Glinert","Divine","9/8/1986"
"Holburn","Stevo","8/7/1986"
"Solares","Zhensheng","11/23/1986"
"Choobineh","Yuping","5/24/1986"
"Chaudhuri","Marsha","12/12/1986"
"Danecki","Demin","4/22/1986"
"Farris","Aamod","2/21/1986"
"Berendt","Niteen","10/16/1986"
"Oberman","Ottavia","8/12/1986"
"Berendt","Kaijung","11/3/1986"
"Barvinok","Abdulla","2/11/1986"
"Anguita","Jingling","5/17/1986"
"Wiegley","Sham","3/5/1986"
"Ossenbruggen","Arra","6/11/1986"
"Maierhofer","Ghassan","5/3/1986"
"Pepe","Geoffry","12/6/1986"
"Kriebel","Georgi","4/30/1986"
"Schlenzig","Tetsushi","7/14/1986"
"Sinicrope","Jouko","8/7/1986"
"Wynblatt","Christophe","7/16/1986"
"Hennebert","Tristan","12/28/1986"
"Negoita","Halsur","2/5/1986"
"Beidas","Eishiro","9/8/1986"
"Servi","Chuanyi","7/29/1986"
"Feldhoffer","Khedija","6/18/1986"
"Validov","Serap","11/13/1986"
"Alvarado","Geraldo","7/7/1986"
"Rahier","Tamiya","4/12/1986"
"Olivero","Kiyotoshi","10/7/1986"
"Hartvigsen","Jolita","9/7/1986"
"Boreale","Paddy","2/14/1986"
"Cullers","Padma","5/23/1986"
"Usdin","Lenore","10/17/1986"
"Melichar","Gad","6/28/1986"
"Attimonelli","Bogdan","3/28/1986"
"Alameldin","Weicheng","4/9/1986"
"Schiettecatte","Garnet","10/27/1986"
"Maccarone","Mayumi","11/30/1986"
"Copas","Erez","3/31/1986"
"Nooteboom","Sanjeeva","12/13/1986"
"Prampolini","Sasan","3/28/1986"
"Bresenham","Nitsan","6/26/1986"
"Ruemmler","Sumant","5/14/1986"
"Honglei","Stamatina","4/18/1986"
"Adachi","Masoud","8/5/1986"
"Samarati","Emran","8/13/1986"
"Kranzdorf","Duri","4/7/1986"
"Nastansky","Xiaocheng","8/22/1986"
"Pettis","Sachin","5/2/1986"
"Hoppenstand","Tomofumi","12/9/1986"
"Picht","Mansur","12/5/1986"
"Unno","Honglan","1/13/1986"
"Narahara","Baoqiu","10/19/1986"
"Fetvedt","Marie","1/9/1986"
"Ramamoorthy","Xiadong","7/21/1986"
"Cesareni","Siddarth","10/4/1986"
"Levasseur","Gad","11/26/1986"
"Spelt","Jianhua","2/10/1986"
"Malinowski","Tetsurou","8/10/1986"
"Candan","Berni","7/26/1986"
"Zockler","Aloke","11/11/1986"
"Michaels","Dmitri","11/21/1986"
"Nitto","Heather","10/8/1986"
"Raoux","Kendra","6/5/1986"
"Crouzet","Francoise","6/6/1986"
"Frezza","Geoffrey","3/20/1986"
"Makinen","Patricia","3/21/1986"
"Schiper","Jianwen","10/17/1986"
"Sudbeck","Ghassan","12/18/1986"
"Lorys","Arlette","6/21/1986"
"Gomatam","Luigi","12/12/1986"
"Syang","Martina","2/5/1986"
"Basawa","Chriss","10/11/1986"
"Asser","Gita","9/18/1986"
"Mayerwieser","Candida","6/15/1986"
"Hambrick","Toshimi","6/19/1986"
"Anger","Xiadong","9/7/1986"
"Begiun","Vitaly","6/29/1986"
"Kriebel","Karsten","9/27/1986"
"Hettesheimer","Rosine","10/7/1986"
"Perin","Tadanori","2/23/1986"
"Cannane","Brewster","3/12/1986"
"Karunanithi","Moon","7/13/1986"
"Quaggetto","Sachio","4/21/1986"
"Flexer","Turgut","5/29/1986"
"Zobel","Paraskevi","4/11/1986"
"Orlowska","Yuping","5/31/1986"
"Ramras","Zeljko","5/20/1986"
"Aamodt","Maik","6/20/1986"
"Prochazka","Marek","6/23/1986"
"Zultner","Thanasis","12/6/1986"
"Delgrossi","Paddy","2/13/1986"
"Erev","Xiaoqiang","3/22/1986"
"Pargaonkar","Luigi","7/6/1986"
"Binkley","Lucien","1/14/1986"
"Saoudi","Bokyung","12/2/1986"
"Jullig","Falguni","11/6/1986"
"Chenney","Munir","10/12/1986"
"Whittlesey","Oddvar","3/9/1986"
"Grospietsch","Rafols","12/11/1986"
"Ecklund","Duke","3/2/1986"
"Hertweck","Odinaldo","1/2/1986"
"Feinberg","Hironoby","4/16/1986"
"Ushiama","Kristine","9/24/1986"
"Schiettecatte","Gal","5/17/1986"
"Preusig","Eldridge","8/6/1986"
"Wrigley","Padma","9/9/1986"
"Hagimont","Leszek","3/10/1986"
"Peltason","Ebru","10/3/1986"
"Verhoeff","Tomokazu","9/30/1986"
"Collette","Giri","10/26/1986"
"Sooriamurthi","Supot","10/20/1986"
"Francisci","Nathan","12/14/1986"
"Azevdeo","Mingsen","8/1/1986"
"Brattka","Saddek","8/22/1986"
"Cairo","Iara","4/17/1986"
"Brodie","Boaz","3/12/1986"
"Denny","Koichi","6/10/1986"
"Ghelli","Zhiguo","9/28/1986"
"Majewski","Zvonko","11/20/1986"
"Rettelbach","Kristof","3/22/1986"
"Pews","Stafford","12/26/1986"
"Improta","Irene","2/11/1986"
"Erde","Guadalupe","4/24/1986"
"Gajiwala","Tru","6/5/1986"
"Gini","Gianluca","1/2/1986"
"Randt","Divine","1/18/1986"
"Copas","Hausi","10/16/1986"
"Heping","Kankanahalli","2/7/1986"
"Segond","Jiakeng","1/20/1986"
"Zschoche","Taizo","1/21/1986"
"Coombs","Rimli","7/19/1986"
"Snedden","Marjo","12/28/1986"
"Hebert","Erzsebet","8/27/1986"
"Chimia","Genta","10/8/1986"
"Champarnaud","Moto","2/22/1986"
"Albarhamtoshy","Shmuel","3/2/1986"
"Biron","Subir","6/6/1986"
"Chandrasekhar","Neelam","11/30/1986"
"Hofman","Piyush","2/12/1986"
"Marchesini","Steen","5/27/1986"
"Schaad","Vishu","3/8/1986"
"Jenevein","Yoshinari","10/1/1986"
"Etalle","Lubomir","6/6/1986"
"Perng","Sadok","10/7/1986"
"Marakhovsky","Georg","4/24/1986"
"Cyre","Utz","2/26/1986"
"Guenter","Younwoo","12/30/1986"
"Bakhtari","Kiyokazu","3/28/1986"
"Rehfuss","Aksel","6/11/1986"
"Armand","Genta","7/9/1986"
"Schlenzig","Kankanahalli","9/27/1986"
"Stentiford","Olivera","12/24/1986"
"Narahari","Alassane","8/22/1986"
"Schnabel","Premal","5/17/1986"
"Kenevan","Nikolaos","8/9/1986"
"Luks","Arnould","12/30/1986"
"Erdi","Maik","4/9/1986"
"Irland","Gully","4/13/1986"
"Goldhammer","Sajjad","12/30/1986"
"Stentiford","Jenwei","7/1/1986"
"Hiltgen","Ghassan","10/5/1986"
"Cannard","Sadegh","4/15/1986"
"Farrel","Christoper","12/14/1986"
"Plump","Tomokazu","11/28/1986"
"Bratsberg","Stevo","11/24/1986"
"Rullman","Morrie","7/20/1986"
"Verhaegen","Vugranam","3/20/1986"
"Godskesen","Paddy","1/27/1986"
"Waschkowski","Bikash","7/29/1986"
"Kriebel","Soenke","6/5/1986"
"Munke","Ziya","3/7/1986"
"Jarecki","Takanari","10/28/1986"
"Auyong","Etsuo","6/29/1986"
"Azadmanesh","Weijing","7/10/1986"
"Copas","Collette","5/18/1986"
"Tchuente","Paddy","12/29/1986"
"Remmers","Jackson","5/15/1986"
"Janetzko","Cheong","1/9/1986"
"Peck","Kankanahalli","4/22/1986"
"Usdin","Shushma","10/18/1986"
"Nollmann","Shai","8/18/1986"
"Zongker","Lijia","11/22/1986"
"Grospietsch","Xiaoshan","10/21/1986"
"Duclos","Kiyomitsu","6/30/1986"
"Ernst","Kensyu","9/17/1986"
"Lorch","Mary","8/3/1986"
"Wielonsky","Lidong","12/11/1986"
"Bottner","Rimli","9/12/1986"
"Kossowski","Yuping","10/20/1986"
"Siksek","Charlene","10/11/1986"
"Luca","Mario","5/18/1986"
"Schiettecatte","Zeydy","8/16/1986"
"Menhardt","Greger","1/22/1986"
"Whitcomb","Randi","8/29/1986"
"Schach","Luise","9/12/1986"
"Steenbeek","Tianruo","8/26/1986"
"Matzov","Kiyotoshi","6/3/1986"
"Demos","Zongyan","1/26/1986"
"Camurati","Sugwoo","8/17/1986"
"Rattan","Jaideep","7/1/1986"
"Perl","Arvin","2/26/1986"
"Gien","KayLiang","6/25/1986"
"Asmuth","Youngkon","10/29/1986"
"Binding","Toshiko","5/27/1986"
"Perna","Jovan","4/30/1986"
"Slutz","Xiaocheng","6/12/1986"
"Cherinka","Gritta","10/25/1986"
"Castellani","Perry","2/5/1986"
"Gadepally","Vishv","3/24/1986"
"England","Harngdar","7/13/1986"
"Strandh","Kazunori","1/7/1986"
"Ramalingam","Jingling","11/27/1986"
"Byoun","Sandeepan","8/14/1986"
"Schrooten","Mandell","5/17/1986"
"Vidal","Gaurav","5/3/1986"
"Luef","Jenwei","4/14/1986"
"Whitcomb","Jordanka","6/15/1986"
"Baalen","Marco","9/17/1986"
"Tagansky","Shimshon","9/20/1986"
"Besselaar","Minghong","3/28/1986"
"Dratva","Marsja","8/1/1986"
"Saoudi","Nimmagadda","8/23/1986"
"Huxford","Mart","5/2/1986"
"Klassen","Marko","8/11/1986"
"Bellone","Val","3/2/1986"
"Remmele","Genta","4/24/1986"
"Gente","Xiaocheng","10/15/1986"
"Bellmore","Nidapan","9/14/1986"
"Falck","Florian","5/28/1986"
"Muntz","Armond","6/1/1986"
"Setiz","Shen","9/17/1986"
"Sidou","Kensei","2/16/1986"
"Barriga","Macha","12/11/1986"
"Ponthieu","Maia","2/23/1986"
"Furedi","Kazuhisa","7/22/1986"
"Vandervoorde","Akeel","11/29/1986"
"Restivo","Gao","1/22/1986"
"Sundgren","Fatemeh","6/20/1986"
"Kaltofen","Randy","4/27/1986"
"Kaelbling","Hinrich","6/13/1986"
"Jahnichen","Jeanna","6/24/1986"
"Orlowska","Munehiko","8/16/1986"
"Jumpertz","Aloys","1/14/1986"
"Masada","Subhrajyoti","4/13/1986"
"Rodier","Gennady","8/23/1986"
"Dolinsky","Denny","11/27/1986"
"Fargier","Masadi","4/22/1986"
"Terekhov","Poorav","8/3/1986"
"Minakawa","Miquel","12/28/1986"
"Segond","Munir","7/29/1986"
"Leuchs","Tomofumi","5/29/1986"
"Bednarek","Phuoc","12/12/1986"
"Waterhouse","Ziya","6/13/1986"
"Mellouli","Teunis","5/11/1986"
"Kranzdorf","Gay","11/11/1986"
"Felcyn","Mohit","8/18/1986"
"Stranks","Geoffry","11/5/1986"
"Vitiello","Margareta","1/17/1986"
"Ernst","Falguni","10/7/1986"
"Talmor","Goetz","9/7/1986"
"Stranks","Wayne","2/10/1986"
"Reinhart","Thodoros","7/28/1986"
"Magalhaes","Tadahiro","4/30/1986"
"Isaak","Qingxiang","1/4/1986"
"Veevers","Tayeb","10/10/1986"
"Swab","Munehiko","12/1/1986"
"Angelov","Tokuyasu","11/16/1986"
"Oaver","Almudena","6/29/1986"
"Sommer","Uta","3/28/1986"
"Besancenot","Vasilii","8/10/1986"
"Denny","Masako","5/11/1986"
"Biros","Mariusz","12/10/1986"
"Legleitner","Zhaofang","8/28/1986"
"Ramsey","Iara","6/10/1986"
"Heyers","Mariangiola","6/14/1986"
"Schmiedel","Huican","1/23/1986"
"Michaeli","Yuping","6/25/1986"
"Poehlman","Evgueni","1/15/1986"
"Sherertz","Teunis","5/5/1986"
"Cusworth","Magy","11/18/1986"
"Lukaszewicz","Kristin","5/14/1986"
"Denos","Zhonghui","9/26/1986"
"Stroustrup","Doohun","12/13/1986"
"Marletta","Anoosh","12/18/1986"
"Parhami","Ishfaq","11/22/1986"
"Walston","Kristinn","12/26/1986"
"Knightly","Faiza","3/16/1986"
"Vrecion","Phule","12/22/1986"
"Iivonen","Doowon","11/20/1986"
"Harllee","Adam","12/6/1986"
"Chinen","Gio","7/20/1986"
"Dratva","Persi","8/8/1986"
"Liesche","Serge","9/24/1986"
"Kalorkoti","Kotesh","9/28/1986"
"Conia","Shigeu","1/29/1986"
"Pellegrinelli","Hidde","11/2/1986"
"Berstel","Arnd","6/13/1986"
"Angiulli","Jackson","1/8/1986"
"McFarlan","Lijia","4/16/1986"
"Pelc","Lalit","11/11/1986"
"Binkley","Sushant","7/13/1986"
"Gulak","Koldo","12/28/1986"
"Steenbeek","Kellyn","9/17/1986"
"Honglei","Kwan","10/28/1986"
"Barreiro","Ranan","8/28/1986"
"Nergos","JoAnna","2/9/1986"
"Tsukuda","Zhenbing","2/4/1986"
"Callaway","Tamiya","12/5/1986"
"Stanfel","Paddy","11/1/1986"
"Jakobus","Domenico","6/6/1986"
"Schmezko","Ugo","11/29/1986"
"Mawatari","Heekeun","11/15/1986"
"Alpay","Gianluca","8/1/1986"
"Narahari","Fai","1/14/1986"
"Garnick","Baziley","7/31/1986"
"Melichar","Peer","9/16/1986"
"Shigei","Jianhua","1/20/1986"
"Huhdanpaa","Piyawadee","9/10/1986"
"Rahimi","Valdiodio","11/20/1986"
"Matheson","Wanqing","3/11/1986"
"Schreiter","Snehasis","8/26/1986"
"Lemarechal","Takushi","5/2/1986"
"Maksimenko","Iara","9/21/1986"
"Baez","Pranav","10/18/1986"
"Cronin","Aksel","5/29/1986"
"Keirsey","Jianhao","11/26/1986"
"Hiltgen","Shooichi","12/6/1986"
"Undy","Premal","3/27/1986"
"Ramras","Jiong","12/30/1986"
"Peltason","Khalil","1/17/1986"
"Foong","Gina","11/28/1986"
"Ratnaker","Dhritiman","10/10/1986"
"Bondorf","Hatim","7/22/1986"
"Taneja","Persi","2/18/1986"
"Schnelling","Renee","12/22/1986"
"Delgrande","Mircea","10/29/1986"
"Demke","Dinkar","7/2/1986"
"Hegner","Teiji","4/13/1986"
"Ferretti","Karlis","8/10/1986"
"Salinas","Jaideep","10/18/1986"
"Pokrovskii","Sachem","3/11/1986"
"Asrin","Bowen","2/22/1986"
"Hofmeyr","Shaibal","10/11/1986"
"Alblas","Tayeb","6/28/1986"
"Schapire","Kiyokazu","2/8/1986"
"Pearson","Horward","10/29/1986"
"Luca","Nalini","11/7/1986"
"Heemskerk","Jiang","9/16/1986"
"Baby","JiYoung","6/29/1986"
"Fujisaki","Adit","8/7/1986"
"Lunn","Tamiya","10/25/1986"
"Coullard","Rosalie","9/29/1986"
"Gerteisen","Salvador","6/1/1986"
"Matzat","Siamak","7/30/1986"
"Onuegbe","Kenton","2/4/1986"
"Wixon","Mats","5/11/1986"
"Katzenelson","Marko","11/16/1986"
"Unno","Marsja","8/7/1986"
"Talmon","Ortrud","4/23/1986"
"Carrera","Filipe","10/8/1986"
"DasSarma","Mamdouh","11/14/1986"
"Bellone","Divine","2/27/1986"
"Comte","Paddy","3/21/1986"
"Jervis","Dzung","1/1/1986"
"Parveen","Toshiko","4/15/1986"
"Hinsberger","Aris","1/8/1986"
"Merro","Sudhanshu","12/30/1986"
"Ritzmann","Mona","4/10/1986"
"Bratsberg","Cathie","2/6/1986"
"Birke","Heather","9/30/1986"
"Bharadwaj","Kaijung","4/11/1986"
"Suermann","Sajjad","4/15/1986"
"Khamsi","Lena","12/6/1986"
"Flexer","Heng","10/16/1986"
"Muhling","Basant","11/16/1986"
"Erde","Xiaobin","12/7/1986"
"Anick","Hilary","11/14/1986"
"Baez","Juyoung","5/5/1986"
"DuCasse","Shai","11/17/1986"
"Hambrick","Dulce","8/17/1986"
"Vanwelkenhuysen","Vincent","2/4/1986"
"Setia","King","3/5/1986"
"Shanbhogue","Qunsheng","3/11/1986"
"Kampfer","Lijie","5/23/1986"
"Barreiro","Masali","5/14/1986"
"Ouhyoung","Alselm","11/24/1986"
"Castellani","Percy","4/8/1986"
"Krogh","Joydip","6/22/1986"
"Schauser","Divine","2/3/1986"
"McConalogue","Udi","12/18/1986"
"Pfau","Danny","5/24/1986"
"Brobst","Roselyn","10/31/1986"
"Melton","Heeju","8/26/1986"
"Ashish","JoAnna","10/15/1986"
"Pietracaprina","Przemyslawa","8/6/1986"
"Shiratori","Fabrizio","3/21/1986"
"Vernadat","Golgen","1/20/1986"
"Linnainmaa","Yoshimitsu","6/16/1986"
"Cronan","Guenter","6/27/1986"
"Teitelbaum","Bodo","9/16/1986"
"Piazza","Mircea","11/10/1986"
"Kushnir","Manohar","9/30/1986"
"Gerteisen","Stella","12/18/1986"
"Fadgyas","Changho","10/25/1986"
"Asrin","Baocai","4/20/1986"
"Ariola","Gil","2/10/1986"
"Roison","Shigenori","9/11/1986"
"DuBourdieux","Nikolaus","7/19/1986"
"Avouris","Chirstian","2/20/1986"
"Sethi","Shigenori","1/2/1986"
"Vandervoorde","Mariangiola","8/24/1986"
"Hanabata","Ishfaq","2/6/1986"
"Camarinopoulos","Mingsen","5/15/1986"
"Ebeling","Berthier","7/11/1986"
"Danecki","Aloys","12/8/1986"
"Welham","Gift","7/4/1986"
"Oxman","Heeju","11/4/1986"
"Moffat","Hilary","12/22/1986"
"Callaway","Chikako","10/16/1986"
"Biron","Vishu","3/10/1986"
"Morrey","Elliott","12/13/1986"
"Menhoudj","Shirish","5/1/1986"
"Tiemann","Matt","9/29/1986"
"Denos","Jaideep","5/26/1986"
"Cronau","Xumin","9/18/1986"
"dAstous","Limsoon","8/12/1986"
"Mandelberg","Margo","1/12/1986"
"Vecchio","Mototsugu","4/6/1986"
"Henders","Sachin","7/17/1986"
"Rosca","Prodip","2/11/1986"
"Luca","Bikash","1/29/1986"
"Roccetti","Alain","11/12/1986"
"Furudate","Rutger","6/21/1986"
"Shokrollahi","Denny","7/6/1986"
"Fasbender","Jeanne","4/14/1986"
"Erol","Lunjin","9/30/1986"
"Anguita","Hidekazu","2/25/1986"
"Rouquie","Hugh","7/3/1986"
"Highland","Mihalis","5/8/1986"
"Frijda","Eishiro","6/6/1986"
"Stentiford","Vitaly","10/13/1986"
"Farris","Otilia","6/10/1986"
"Cappelli","Shridhar","8/18/1986"
"Krybus","Evgueni","5/21/1986"
"Scharstein","Susanta","2/23/1986"
"Kusakabe","Vasilis","4/12/1986"
"Marchegay","Oldrich","1/22/1986"
"Magalhaes","Claudi","12/19/1986"
"Chenoweth","Weijing","10/8/1986"
"Hofman","Maya","1/23/1986"
"Ravishankar","Shalesh","10/26/1986"
"Erev","Jinpo","8/31/1986"
"Perz","Kellyn","9/7/1986"
"Bamford","Terresa","11/19/1986"
"Jervis","Serge","12/17/1986"
"Bakhtari","Christoph","4/25/1986"
"Wilfing","Caolyn","6/24/1986"
"Ranze","Tua","10/14/1986"
"Businaro","Xumin","2/12/1986"
"Itschner","DeForest","1/12/1986"
"Sgarro","Stevo","12/4/1986"
"Frezza","Rosli","3/15/1986"
"Nilsson","Irena","5/20/1986"
"Rosiles","Xiaoshan","10/2/1986"
"Veccia","Satosi","9/15/1986"
"Hellwagner","Dinkar","1/29/1986"
"Cherinka","Marla","12/1/1986"
"Miara","Masasuke","4/3/1986"
"Angot","Jaana","4/26/1986"
"Srimani","Masadi","8/30/1986"
"DuCasse","Ute","2/27/1986"
"Ratnakar","Dekang","11/27/1986"
"Thisen","Subhankar","12/20/1986"
"Yemenis","Marie","8/12/1986"
"Thombley","Gladys","11/28/1986"
"Ruemmler","Adly","10/29/1986"
"Vandervoorde","Xianlong","7/9/1986"
"Bruckman","LiMin","9/28/1986"
"Delaune","Dulce","7/19/1986"
"Hitomi","Weicheng","4/20/1986"
"Auyong","Goa","1/14/1986"
"Cannata","Xiaoheng","12/23/1986"
"Welham","Duke","4/11/1986"
"Kuzuoka","Giap","5/23/1986"
"Solovay","Divier","12/7/1986"
"Garnick","Duke","10/26/1986"
"Broomell","Slavian","10/30/1986"
"Plessier","Uwe","10/8/1986"
"Thebaut","Junichi","8/19/1986"
"Birke","Tadahiro","6/6/1986"
"Gornas","Katsuyuki","12/8/1986"
"Glowinski","Abdulah","12/9/1986"
"Perly","Chinho","8/31/1986"
"Casley","Adib","2/14/1986"
"Brattka","Gou","7/8/1986"
"Zyda","Uno","11/10/1986"
"Shanbhogue","Shahid","3/19/1986"
"Leppanen","Eben","5/30/1986"
"Sidou","Demos","11/12/1986"
"Esposito","Mark","6/28/1986"
"Feldhoffer","Yuguang","1/24/1986"
"Grandbois","Niranjan","5/8/1986"
"Ventosa","Duro","3/24/1986"
"Azadmanesh","Hausi","3/3/1986"
"Hertweck","Hercules","5/16/1986"
"Waleschkowski","Fai","5/16/1986"
"Lemarechal","Brewster","10/21/1986"
"Janocha","Kokou","10/23/1986"
"Karner","Masami","2/15/1986"
"Bolsens","Djelloul","11/11/1986"
"Leivant","Aluzio","2/22/1986"
"Lampe","Alassane","3/5/1986"
"Pulkowski","Larisa","10/31/1986"
"Bernatsky","Hausi","5/1/1986"
"Bach","Dayanand","8/6/1986"
"Nitto","Selwyn","11/28/1986"
"Knightly","Achilleas","7/9/1986"
"Poupard","Tayeb","3/22/1986"
"Karlin","Sashi","3/31/1986"
"Hartvigsen","Barna","5/8/1986"
"Neiman","Ult","4/12/1986"
"Nicolson","Subhankar","5/6/1986"
"Luon","Chuanyi","7/20/1986"
"Kobara","Shahaf","4/14/1986"
"Alvarado","Falguni","12/13/1986"
"Stentiford","Huei","3/1/1986"
"Pelc","Hein","5/27/1986"
"Schaar","Elvia","12/16/1986"
"Chiodo","Jeane","7/31/1986"
"Reeker","Nitsan","1/19/1986"
"Maksimenko","Chriss","8/8/1986"
"Fioravanti","Basant","6/18/1986"
"Landherr","Malu","6/16/1986"
"Lindqvist","Nathalie","7/28/1986"
"Hanratty","Barry","3/7/1986"
"Rikino","Sanjay","10/22/1986"
"Duclos","Xuejia","10/14/1986"
"Junot","Fusako","5/3/1986"
"Rosin","Youjian","11/13/1986"
"Spinelli","Jeong","7/23/1986"
"Restivo","Takahito","6/30/1986"
"Businaro","Kazuhide","2/1/1986"
"Oberman","Aral","7/15/1986"
"Haldar","Marke","11/8/1986"
"Raoux","Yonghong","1/30/1986"
"Gien","Jaques","9/9/1986"
"Farrel","Guther","5/31/1986"
"Lunn","Gritta","1/19/1986"
"Koprowski","Hailing","4/14/1986"
"Osgood","Shir","8/14/1986"
"Madeira","Lena","10/8/1986"
"Luca","Danil","10/25/1986"
"Teitelbaum","Tomoyuki","3/21/1986"
"Menhardt","Shahar","2/17/1986"
"Selvestrel","Waiman","2/10/1986"
"Bazelow","Oldrich","10/12/1986"
"Mungall","Hugh","6/24/1986"
"Mateescu","Zorica","7/20/1986"
"Botman","Basant","9/1/1986"
"Hedayat","Sverrir","9/4/1986"
"Mahmud","Huai","7/28/1986"
"Ouhyoung","Karlis","5/30/1986"
"Renear","Garnet","9/21/1986"
"Mandell","Karlis","9/1/1986"
"Iwayama","Udo","6/25/1986"
"Hebert","Woody","10/16/1986"
"Assaf","Lein","9/14/1986"
"Marakhovsky","Bader","11/3/1986"
"Fujisawa","Pintsang","9/6/1986"
"Encarnacion","Jeanne","6/11/1986"
"Nooteboom","Jaewon","5/30/1986"
"Strehl","Tomokazu","2/18/1986"
"Kowalchuk","Souichi","3/27/1986"
"Kaelbling","Wanqing","10/7/1986"
"Baaz","Nevin","11/9/1986"
"Speek","Patricia","12/3/1986"
"Gyorkos","Huiqun","3/5/1986"
"Swiss","Duro","5/5/1986"
"Chelton","Shigenori","3/17/1986"
"Gladwell","Tooru","9/13/1986"
"Pocchiola","Qiwen","8/12/1986"
"Maierhofer","Stepehn","10/11/1986"
"Kohling","Vitali","6/9/1986"
"Morris","Boguslaw","8/1/1986"
"Fargier","Dipayan","4/26/1986"
"Bridgland","Mart","4/19/1986"
"Pulkowski","Genki","9/20/1986"
"Cronan","Lunjin","11/17/1986"
"Blokdijk","Stafford","9/22/1986"
"Passino","Heng","6/16/1986"
"Baezner","Danel","2/5/1986"
"McClure","Zita","10/16/1986"
"Demir","Aamer","11/3/1986"
"Roisin","Divier","3/16/1986"
"Vigier","Wuxu","9/22/1986"
"Lakshmanan","Dmitri","6/3/1986"
"Gaughan","Siddarth","6/10/1986"
"Basart","Uwe","3/20/1986"
"Godskesen","Sampalli","1/1/1986"
"Barvinok","Shrikanth","5/2/1986"
"Yoshizawa","Basil","7/2/1986"
"Takanami","Yongmao","6/9/1986"
"Nitsch","Souichi","3/7/1986"
"Ranst","Shahaf","3/31/1986"
"Bahr","Yurij","6/9/1986"
"Rathonyi","Olivera","9/27/1986"
"Flowers","Shirish","7/13/1986"
"Srimani","Kwun","5/20/1986"
"Maquelin","Conor","4/27/1986"
"Rattan","Tristan","1/6/1986"
"Tomescu","Hauke","3/23/1986"
"Naudin","Sariel","2/7/1986"
"Majewski","Jordanka","6/13/1986"
"Ghalwash","Inderjeet","7/12/1986"
"Vanwelkenhuysen","Lijia","2/11/1986"
"Aingworth","Kiyokazu","1/28/1986"
"Gopalakrishnan","Mart","3/8/1986"
"Saoudi","Marke","4/15/1986"
"Famili","Lucian","3/20/1986"
"Porotnikoff","Hausi","4/19/1986"
"Boissier","Basant","7/13/1986"
"Passino","Akeel","4/23/1986"
"Aloisi","Rajmohan","1/23/1986"
"Kragelund","Takahito","11/7/1986"
"Schaad","Maha","3/3/1986"
"Cannane","Sarita","11/6/1986"
"Lagarias","Sanjiv","1/26/1986"
"Matteis","Jixiang","4/11/1986"
"Marletta","Stevo","1/27/1986"
"Weisert","Shietung","6/1/1986"
"Zweizig","Girolamo","3/10/1986"
"Hebert","Sadun","3/16/1986"
"Marzano","Yonghong","11/27/1986"
"Kalafatis","Denny","1/20/1986"
"Randt","Aemilian","2/18/1986"
"Munke","Martien","10/12/1986"
"Erie","Genta","4/30/1986"
"Klerer","Kokou","7/15/1986"
"Keohane","Mario","7/24/1986"
"Sidje","Takahiro","6/25/1986"
"Wolniewicz","Luigi","9/6/1986"
"Gyorkos","Danai","3/2/1986"
"Lamma","Mechthild","5/19/1986"
"Bellone","Geraldo","11/2/1986"
"Flanders","Shao","3/17/1986"
"Mersereau","Bernardo","3/23/1986"
"Hettesheimer","Gad","3/3/1986"
"Krone","Masako","2/17/1986"
"Broder","Rajmohan","8/30/1986"
"Cummings","Anneli","9/30/1986"
"Toyoshima","Eberhardt","7/7/1986"
"Sigstam","Bezalel","5/11/1986"
"Peck","Zhenhua","4/30/1986"
"Breugel","Temple","12/25/1986"
"Norsworthy","Qiwen","4/6/1986"
"Matteis","Youngkon","12/30/1986"
"Turnbull","Aloys","11/6/1986"
"Sigstam","Shridhar","2/4/1986"
