"emp_no","last_name","first_name","sex","salary"
"422104","Bail","Khue","M","40000"
"31618","Snedden","Susanne","M","45521"
"455534","Gilg","Kazuhiro","M","49621"
"240011","Luef","Heather","M","51685"
"260614","Woycyznski","Freyja","M","56143"
"273196","Honiden","Heeju","M","40000"
"28075","Lupu","Zhensheng","M","40000"
"231383","Chiodo","Randy","F","51990"
"108390","Delaune","Udi","F","95505"
"105404","Kakkad","Udaiprakash","M","74095"
"204070","Wursthorn","Weijing","M","46811"
"102475","Conia","Susanne","M","40000"
"70057","Beausoleil","Bangqing","M","40000"
"228448","Zhang","Abdulah","F","51725"
"106129","Kakkad","Shuji","F","40000"
"404446","Nicolson","Shahaf","M","40000"
"216348","Ernst","Gro","M","40000"
"278154","Zucker","Masaru","M","82117"
"223430","Murillo","Indrajit","F","40678"
"97064","Oberman","Mohit","F","40000"
"464177","Tibblin","Xinan","M","40000"
"223016","Chaudhuri","Gro","M","40000"
"422340","Lorcy","Halsur","M","58027"
"498642","Herber","Nidapan","M","48273"
"491575","Kawashimo","Leif","M","40000"
"295881","Standera","Jaihie","M","57758"
"251704","Cochrane","Idoia","M","91570"
"407262","Talmon","Fay","M","46235"
"252959","Krogh","Uriel","F","40000"
"276681","Casperson","Stabislas","M","71358"
"50647","Siochi","Leon","M","56560"
"246204","Mapelli","Jaihie","F","45240"
"43249","Vitiello","Bedrich","M","90940"
"203926","Dymetman","Dekang","M","40000"
"294179","Birrer","Godehard","M","40000"
"10127","Baja","Subir","F","40000"
"485990","Reeken","Ymte","F","53837"
"54930","Tsukuda","Otmar","F","47948"
"28750","Speckmann","Guangming","M","56693"
"424493","Honiden","Dietrich","M","40000"
"47375","Chorvat","Sadok","F","65511"
"472925","Prampolini","Fusako","F","44130"
"202170","Auyong","Pradeep","M","57623"
"434279","Monarch","Serap","F","40000"
"422293","Krider","Aron","M","68092"
"499285","Birsak","Nidapan","M","40000"
"212163","Meszaros","Zine","M","61027"
"295123","Theuretzbacher","Tonia","M","56587"
"202285","Pelz","Takahiro","M","52214"
"429946","Auyong","Tayeb","F","68599"
"20255","Koshiba","Gila","M","72562"
"484585","Pfau","Alain","F","59015"
"105698","Wroclawski","Fumino","M","40000"
"98530","Bojadziev","Arne","M","63873"
"100844","Zizka","Kristinn","M","48427"
"241549","Wilfing","Berry","F","48034"
"286131","Tibblin","Guther","F","58946"
"252376","Frijda","Ugo","M","40000"
"211455","Menhoudj","Tonny","M","40525"
"463036","Beetstra","Aram","F","71620"
"103350","Kranzdorf","George","F","40000"
"106194","Masada","Khoa","F","40000"
"461728","Rosen","Barun","F","40000"
"76815","Gien","Chaosheng","F","53611"
"411473","Thorensen","Basant","F","40379"
"73546","Kohling","Eberhardt","F","54937"
"38522","Joslin","Aksel","M","96306"
"247315","Lorho","Fei","M","55144"
"498628","Dulay","Wanqing","M","102236"
"280849","Dusink","Mats","F","40000"
"80454","Denna","Shay","M","50246"
"49734","Rindone","Candida","M","62294"
"205284","Plotkin","Tzvetan","M","65638"
"88979","Pelc","Younwoo","M","40450"
"10441","Perfilyeva","Adel","M","40000"
"27547","Fioravanti","Saddek","M","59391"
"466826","Pellegrinelli","Emdad","M","42799"
"92499","Jording","Valery","M","49411"
"299887","Dayana","Sadegh","M","68536"
"237264","Feldhoffer","Sachin","M","54591"
"23841","Antonakopoulos","Kensyu","M","40000"
"35801","Marwedel","Maja","M","40664"
"479864","Irland","Rimon","F","75706"
"462177","Lagarias","Mohammad","M","46951"
"496823","Ranft","Eldridge","M","56744"
"268277","Beilner","Shugo","M","45384"
"67541","Ertl","Wuxu","M","66231"
"241452","Baalen","Danil","M","73081"
"61223","Zeidenstein","Tomokazu","M","54518"
"29804","Gurbaxani","Manu","M","52527"
"277162","Erman","Moni","F","43772"
"230904","Budinsky","Filipe","M","40000"
"458233","Rosenbaum","Chaitali","F","40000"
"285346","Maquelin","Ioana","M","79605"
"30595","Rohrbach","Kazuhira","F","53543"
"83002","Azumi","Mingdong","M","41677"
"297885","Maierhofer","Thanasis","F","90944"
"70203","Marrevee","Ingemar","M","40000"
"225464","Vieth","Tetsurou","F","40000"
"55615","Kropp","Sadok","M","45385"
"278194","Murillo","Mototsugu","M","65127"
"223255","Babu","Kellyn","M","44045"
"31658","Aloia","Byong","F","62574"
"226000","Gerteisen","Hongzhu","F","75747"
"13446","Tramer","Masato","F","64812"
"475567","Smailagic","Jianwen","M","40000"
"24907","Roccetti","Houman","F","40000"
"207029","Siegrist","Jiafu","M","97444"
"415818","Rando","Aron","M","83335"
"446246","DasSarma","Honesty","M","40000"
"261603","Stenning","Dung","F","65374"
"418989","Lorch","Gio","F","73236"
"272304","Papastamatiou","Wonhee","M","56780"
"438277","Gischer","Susanna","F","50763"
"428977","Shumilov","Arra","M","46622"
"58417","Bouloucos","Garnet","M","40000"
"202131","Morrey","Chiradeep","F","63344"
"34151","Reinhard","Guttorm","M","44063"
"76097","Dengi","Mokhtar","M","51187"
"102419","dAstous","Kamakshi","M","64086"
"251860","Pappas","Berni","F","40000"
"412821","Bernick","Kwee","F","71267"
"238912","Cyre","Shahar","M","41525"
"428715","Pappas","Kerhong","M","40000"
"254867","Vecchio","Lunjin","M","71413"
"98506","Gyorkos","Oddvar","F","66018"
"482095","Dymetman","Tomofumi","F","56568"
"80287","Binding","Jiang","F","72835"
"416090","Figueira","Marl","F","49224"
"232813","Breugel","Chandrasekaran","M","40000"
"106050","Kroft","Venkatesan","F","52282"
"62090","Birnbaum","Dannz","M","69836"
"499634","Ellozy","Zdislav","M","61363"
"231606","Trumbly","Marlo","M","43165"
"57326","Angiulli","Fumiyo","M","40000"
"48371","Krupka","Valery","F","60182"
"42318","Fasbender","Yucai","F","40000"
"60394","Karnin","Vasilis","F","48083"
"451803","Seghrouchni","LiMin","M","40000"
"66129","Gihr","Jacqueline","M","56996"
"409939","Georgakopoulos","Mori","M","79215"
"49996","Domenig","Gudjon","F","40000"
"200457","Breugel","Sudhanshu","M","40000"
"83397","Remmers","Kazuhira","M","84626"
"37754","Langford","Sachin","F","40000"
"258965","Perelgut","Hugo","M","40000"
"273048","Oehlmann","Jaihie","F","51058"
"462030","Strooper","Nahla","M","40000"
"266770","Setia","Berry","M","62934"
"59685","Schurmann","Yongdong","F","40000"
"418734","Chaudhuri","Peer","M","42503"
"498413","Akiyama","Yolla","F","40000"
"288382","Menhoudj","Utz","M","77932"
"256916","Anido","Suebskul","M","55134"
"200221","Marquardt","Hinrich","M","40000"
"89279","Crouzet","Yuguang","M","77790"
"483112","Slaats","Yucai","M","46898"
"11117","Kavvadias","Bluma","M","65945"
"265562","Zwicker","Ortrun","F","46626"
"458635","Hofting","Gaurav","M","78581"
"272995","Lampe","Yuping","M","47434"
"456285","Schlumberger","Yurij","M","40000"
"496507","Parfitt","Sham","M","67345"
"285026","Gubsky","Edwin","M","40000"
"107076","Akiyama","Serenella","F","73189"
"51843","Cappelletti","Kazuhisa","F","50860"
"402163","Sankaranarayanan","Alejandro","M","76506"
"467336","Moffat","Huiqun","F","40000"
"206592","Bach","Mona","F","40000"
"31983","Knightly","Salvador","F","40000"
"70004","VanScheik","Shih","M","40000"
"59064","Egerstedt","Muneo","F","51565"
"416409","Uchoa","Pascal","F","40000"
"261647","Kushner","Serenella","M","60043"
"24085","Prenel","Sugwoo","M","68612"
"454033","Rabehasaina","Vishu","M","40000"
"497495","Alvarado","Nobuyoshi","M","40000"
"411289","Keirsey","Jaihie","M","59363"
"288575","Lindenbaum","Lunjin","M","40000"
"275793","Matzov","Yishay","M","49615"
"218739","Vadhan","Dannz","M","75940"
"62445","Katzenelson","Kellie","M","51720"
"444856","Godskesen","Alair","M","40000"
"79042","Narwekar","Iara","M","40000"
"211208","Erie","Radhia","M","46496"
"43172","Georgakopoulos","Danny","F","45134"
"94715","Rotem","Kwok","M","79200"
"450095","Cheshire","Kolar","F","55083"
"77768","Picel","Tokuyasu","F","40000"
"450242","Nourani","Otmar","F","50595"
"231406","Rijckaert","Maya","F","58394"
"247265","Luca","Amabile","M","40000"
"107213","Furedi","Subir","F","44940"
"456121","Olano","Breannda","M","40000"
"444266","Shobatake","Remzi","F","48341"
"17916","Morrin","Sukumar","M","65572"
"240913","Orlowski","Mohammed","M","40000"
"82718","Deyuan","Leaf","F","40000"
"264654","Morrey","Oscar","M","72003"
"76327","Adachi","Billur","F","57432"
"82624","Lindenbaum","Yishay","F","40000"
"404466","Rosaz","Kristina","M","48598"
"50262","Jumpertz","Jacqueline","M","54042"
"228327","Farrel","Mingdong","F","43309"
"65612","Senzako","Somnath","F","49017"
"27155","Remmele","Feiyu","F","46125"
"438759","Montemayor","Khosrow","F","48092"
"242047","Sidou","Fuqing","M","64571"
"486345","Brodie","Marsal","M","57904"
"103303","Gist","Katsuo","M","40000"
"461815","Masada","Shao","M","59246"
"263897","Mitsuhashi","Shaowen","F","49880"
"229424","Hardjono","Aria","M","40000"
"274962","Rodham","Sergi","M","40000"
"72043","Panangaden","Arnd","M","40000"
"10745","Ranze","Poorav","F","40000"
"294351","Brendel","Hailing","M","40000"
"10575","Yeung","Theirry","M","40523"
"67866","Taneja","Hongzhu","F","40000"
"443890","Yurek","Bogdan","M","40000"
"414483","Aumann","Toney","M","40000"
"214469","Ishibashi","Arie","M","40000"
"39671","Hanabata","Chenye","M","68004"
"288486","Selvestrel","Gio","M","40000"
"54945","Cappelli","Mayumi","F","77614"
"494922","McDermid","Saddek","M","40000"
"213444","Selvestrel","Yifei","M","46176"
"236617","Msuda","Steen","F","40000"
"441954","Marchegay","Leszek","F","42564"
"25959","Caine","Kankanahalli","F","40000"
"461174","Tagansky","Brewster","F","86917"
"90426","Peac","Jaana","F","40000"
"473867","Bernini","Vishv","F","40000"
"484090","Ramras","Shahab","F","47608"
"97675","Thebaut","Deniz","M","59455"
"243501","Garigliano","Pragnesh","M","64922"
"249381","Chappelet","Guiseppe","M","40000"
"477411","Schurmann","Mang","F","40000"
"471716","Billingsley","Yuichiro","M","40000"
"471324","Kugler","Sorina","M","73189"
"15064","Comyn","Wilmer","F","83820"
"453562","Teitelbaum","Yaghout","M","45950"
"107574","Braunmuhl","Masako","M","40000"
"467051","Ghemri","Satoru","M","77183"
"456482","Luiz","Stevo","F","86172"
"222734","Poehlman","Eric","M","52065"
"461511","Cardazo","Trygve","M","49660"
"484059","Chelton","Woody","F","40000"
"486527","Hashii","Kasidit","M","40000"
"457701","Miara","Sibyl","M","65738"
"95771","Sadowski","Demin","F","40000"
"453396","Biron","Geoffry","F","59771"
"290696","Koblitz","Nikolaos","M","41223"
"259582","Bugrara","Yuichiro","M","78327"
"86262","Sooriamurthi","Mana","M","70540"
"240075","Aamodt","Guther","M","45621"
"36456","Bugaenko","Mary","M","40000"
"497930","Bergere","Otilia","M","78003"
"293306","Anido","Arun","F","42618"
"410318","Baba","Hirochika","F","40000"
"434008","Reistad","Garnet","F","62790"
"272562","Francisci","Mayumi","M","40000"
"450175","Babu","Anoosh","F","59743"
"455807","Rosen","Miomir","M","67512"
"429424","Motley","Mong","M","47819"
"490756","Babb","Shugo","M","47753"
"86691","Serdy","Kagan","M","57262"
"222188","Klassen","Sarita","M","59103"
"447507","Kaelbling","Gro","F","40854"
"429096","Vidya","Tonia","M","50681"
"28407","Bugrara","Moheb","M","51877"
"89255","Merks","Weijing","F","64597"
"66468","Chappelet","Weiyi","F","69200"
"293579","Cools","Armond","M","60775"
"442472","Munck","Susanna","F","81602"
"258141","Chenney","Palash","M","40000"
"492108","Ambroszkiewicz","Jackson","M","44658"
"253623","Quadeer","Jingling","M","82312"
"83478","Budinsky","Goa","F","40000"
"420285","Wegerle","Augustine","M","53276"
"16935","Anily","Guenter","F","64001"
"268796","Panangaden","Ayakannu","M","40000"
"236682","Leivant","Boalin","M","56015"
"96926","Harbusch","Subbu","M","70184"
"468254","Wynblatt","Venkatesan","M","71374"
"458547","Berendt","Keiichiro","M","56341"
"98684","Granlund","Cedric","M","62985"
"24173","Peek","Xiaocheng","M","40000"
"435188","Waymire","Moon","M","67118"
"259524","Rathonyi","Greger","M","64958"
"64910","Fioravanti","Percy","M","52920"
"267773","Farris","Arif","M","53612"
"61646","Ghemri","Tze","F","40736"
"413630","Dichev","Ohad","M","40617"
"38886","Terkki","Dietrich","M","63535"
"469089","Encarnacion","Sadun","M","44640"
"458753","Fortenbacher","Susanta","M","68611"
"421808","Kavvadias","Khaled","F","40000"
"489024","Thiran","Georgi","M","88060"
"439851","Godskesen","Aris","M","40000"
"488659","Schaar","Masaru","F","49523"
"416349","Wursthorn","Keiichiro","F","74298"
"78408","Michaeli","Eldridge","M","73488"
"75241","Terwilliger","Kristin","F","40000"
"227281","Molenkamp","Henk","M","40000"
"231486","Cmelik","Yefim","M","55079"
"39541","Cappelli","Pradeep","M","40000"
"456959","Figueira","Giordano","M","57101"
"204035","Plesums","Luigi","M","71180"
"221461","Bage","Gopalakrishnan","M","44762"
"499838","Peroz","Annemarie","M","40000"
"201145","Rajcani","Billie","F","71648"
"293935","Conry","Gila","M","48982"
"480065","Janocha","Haldon","M","68920"
"17106","Kilgore","Gad","M","40000"
"34241","Ariola","Remco","F","71910"
"408633","Dratva","Toshimori","F","40000"
"235227","Anguita","Dung","F","43858"
"409465","Birta","Alejandra","M","73177"
"466424","Cichocki","Naftali","M","40000"
"470146","Quittner","Elrique","F","59409"
"417899","Kumaresan","Ung","F","40000"
"93999","Kading","Tesuro","F","40000"
"468226","Talmon","Kish","M","40000"
"48788","Percebois","Zejun","F","91472"
"67892","Eldridge","Teiji","M","53910"
"104389","Gronowski","Kankanahalli","F","40000"
"413901","Kroft","Breannda","M","40000"
"248006","Mitchem","Gonzalo","M","40000"
"259469","Isard","Kristinn","M","44612"
"472291","Stellhorn","Sumant","M","62735"
"474051","Hasham","Margareta","M","47607"
"260572","Hebden","Atilio","F","55097"
"483713","Ermel","Marek","F","40000"
"414016","Griswold","Uno","F","48813"
"62967","Jansch","Lubomir","F","40867"
"49500","Mitchem","Sadun","F","61949"
"220570","Zeilberger","Serap","F","53075"
"488783","Denny","Prodip","F","60071"
"412635","Nittel","Rosli","M","61122"
"254360","Flowers","Jaques","M","51038"
"435325","Percebois","Eran","F","55484"
"251641","Mahnke","Rosalyn","F","40265"
"437869","McAffer","Marc","M","61967"
"28466","Monarch","Sastry","F","74728"
"32737","Vuskovic","Haldon","M","49513"
"42142","Jumpertz","Kinh","F","48686"
"426585","Ghazalie","Phillip","F","72872"
"488096","Hatcliff","Stamatina","F","49858"
"288564","Lowrie","Takushi","F","45535"
"229445","Morrey","Conal","F","40000"
"240810","Hofman","Inderjeet","M","62350"
"256284","Maraist","Masadi","F","76619"
"242095","Tetzlaff","Shushma","M","74387"
"83861","Deverell","Mabry","M","83648"
"421383","Adachi","Pasqua","M","49669"
"268904","Stifter","Piyush","F","66859"
"299253","Sambasivam","Aloys","M","82427"
"488137","Luce","Youssef","F","40000"
"68942","Kalafatis","Taegyun","M","42366"
"48810","Chorvat","Kien","F","65373"
"282446","Kinley","Freyja","M","40000"
"209586","Orlowski","Katsuo","M","72066"
"65245","Ouhyoung","Mayuri","M","44159"
"299672","Collette","Tooru","F","40000"
"207982","Sudkamp","Eran","M","49920"
"446224","Zyda","LiMin","M","50964"
"76305","Henseler","Boriana","F","46695"
"225036","Reeker","Khalil","F","40000"
"424663","Gecseg","Mooi","M","40000"
"254925","Kobara","Sukumar","M","71631"
"37719","Buescher","Nakhoon","M","51093"
"212018","Demke","Hilary","F","40000"
"299553","Denti","Eben","F","40000"
"482000","Cannata","Zvonko","M","76559"
"65577","Lubachevsky","Hugh","M","46780"
"211431","Randt","Shigeo","M","40000"
"48132","Lunt","Poorav","M","43109"
"49632","Marrevee","Giap","F","68155"
"244533","Garnier","Mitsuyuki","M","56204"
"469174","Rousseau","Khoa","M","42835"
"484349","Swiss","Bluma","M","40000"
"103180","Heemskerk","Ewing","F","40000"
"490995","Lamma","Yannis","F","42887"
"448754","Laventhal","Itzchak","M","40000"
"209037","Veccia","Boalin","M","40000"
"401196","Picel","Selwyn","M","40000"
"444565","Bardell","Shaz","F","62148"
"84163","Roisin","Zejun","M","55022"
"263750","Zuberek","Xiadong","F","40000"
"102785","Lukaszewicz","Mechthild","F","57342"
"442619","Streit","Shir","M","40000"
"268102","Whitcomb","Heeju","M","63388"
"430553","McClurg","Heeju","F","40000"
"416958","Benner","Arfst","M","63017"
"444809","Cronin","Kristen","M","51815"
"250777","Kading","Sudharsan","M","80385"
"64899","Passino","Valter","M","69498"
"263177","Schlumberger","Yucel","F","46923"
"214702","Murtafg","Percy","F","40000"
"82435","Baalen","Sumant","M","73412"
"218107","Ligten","Ramya","M","62243"
"257797","Gecsei","Yongmin","M","54456"
"99983","Laurillard","Shaz","M","74137"
"436209","Kermarrec","Manton","F","40000"
"219511","Gornas","Vitali","F","56270"
"278973","Curless","Pascal","M","81438"
"246125","Redmiles","Parviz","M","47514"
"216976","Templeman","Mahmut","F","66061"
"103000","Rajaraman","Xiong","M","46512"
"238063","Barriga","Reuven","M","57241"
"294434","Ossenbruggen","Mahmut","M","40000"
"417193","Haldar","Lijia","M","75731"
"400446","Stasinski","Luerbio","F","47831"
"63617","Cyne","KayLiang","M","49653"
"479504","Stille","Georgi","F","40000"
"467947","Shinomoto","Chanjung","F","47889"
"486597","Murillo","Nikolaus","M","42167"
"263806","Wielonsky","Marsal","F","51670"
"93465","Stasinski","Shushma","F","65907"
"474686","Gihr","Bernardo","M","44426"
"204512","Deyuan","Gretta","F","52859"
"432284","Dredge","Oksana","M","78005"
"22034","Lambe","Khatoun","M","55407"
"250986","Vakili","Ioana","M","40000"
"68280","Benaini","Matk","F","84967"
"214991","Unno","Selwyn","M","55031"
"91497","Dulin","Froduald","F","43894"
"460760","Cheshire","Werner","M","79836"
"273626","Scallan","Bluma","M","82986"
"47465","Kirkerud","Mayuri","F","66789"
"201273","Lamma","Yishai","F","51288"
"239253","Majewski","Shigeaki","F","42421"
"422772","Broder","Masasuke","M","59771"
"412642","Felcyn","Shin","F","41281"
"31961","Luce","Alejandra","M","40000"
"268535","Bridgland","Constantijn","M","70962"
"401930","Schurmann","Douadi","M","82259"
"469283","Rodier","Anestis","M","40000"
"220685","Rusmann","Shaowen","M","40820"
"73262","Walstra","Mooi","M","46953"
"237460","Ramsey","Masami","M","43009"
"416617","Brender","Tremaine","M","40000"
"491886","Emmart","Arun","M","40000"
"38410","Melichar","Mark","M","60869"
"234035","Pfau","Radoslaw","M","48453"
"29232","Savasere","Shahar","M","40000"
"470201","Kroll","Wayne","M","40000"
"231049","Beetstra","Joydip","M","41790"
"15464","Glinert","Slavian","M","69900"
"53667","Matteis","Tokuyasu","M","52663"
"437471","Plesums","Zijian","M","44174"
"229771","Buescher","Mayumi","M","56152"
"280164","Tasistro","Surveyors","M","40000"
"205122","Byoun","Oguz","M","86964"
"259132","Cheshire","Eric","M","85674"
"402553","Ferretti","Along","M","59975"
